gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,2,Blue,Jungle,Jankos,H2K,Rek'Sai,Tahm Kench,Jhin,Alistar,44.95,1,2,1,9,12,7,,,,,0,0,2.935133333,0.044493882,0.044493882,0.42269188,1,15.01713333,4,1,,,1,14.94245,1,9,2,1,25.76378333,2,0,6699,149.0322581,0.0884018,0.183501775,53,1.179087875,0.29281768,30,0.667408231,20,20,,,16190,232.1005562,14175,0.004596076,52,128,99,29,4.004449388,0.114989733,39,42,-3,3025,2972,53,4624,4743,-119,3264,3548,-284
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,3,Blue,Middle,Ryu,H2K,Ryze,Tahm Kench,Jhin,Alistar,44.95,1,6,3,3,12,7,,,,,1,0,2.935133333,0.133481646,0.066740823,0.42269188,0,15.01713333,4,1,,,1,14.94245,1,9,2,1,25.76378333,2,0,19020,423.1368187,0.250993019,0.250462056,11,0.244716352,0.060773481,14,0.311457175,4,5,,,19997,316.7946607,16925,0.068754775,375,24,12,12,8.876529477,0.275154004,77,69,8,3808,3229,579,6355,4686,1669,4407,4194,213
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,4,Blue,ADC,FORG1VEN,H2K,Caitlyn,Tahm Kench,Jhin,Alistar,44.95,1,3,0,5,12,7,,,,,0,0,2.935133333,0.066740823,0.022246941,0.42269188,0,15.01713333,4,1,,,1,14.94245,1,9,2,1,25.76378333,2,0,23669,526.5628476,0.31234247,0.266309498,18,0.400444939,0.099447514,18,0.400444939,0,0,,,20898,336.8391546,17650,0.244833068,433,38,33,5,10.47830923,0.353182752,75,78,-3,2998,3053,-55,5316,4869,447,2909,3142,-233
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,5,Blue,Support,Vander,H2K,Karma,Tahm Kench,Jhin,Alistar,44.95,1,0,1,8,12,7,,,,,0,0,2.935133333,0,0.022246941,0.42269188,0,15.01713333,4,1,,,1,14.94245,1,9,2,1,25.76378333,2,0,6426,142.9588432,0.084799219,0.108397913,78,1.735261402,0.430939227,19,0.42269188,17,19,,,11920,137.1061179,12185,0.199458484,28,0,0,0,0.622914349,0.018480493,5,1,4,1983,1808,175,3103,2762,341,2705,2421,284
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,6,Red,Top,Mouse,EDward Gaming,Poppy,Syndra,Nidalee,Olaf,44.95,0,0,4,2,7,12,,,,,0,0,2.935133333,0,0.022246941,0.42269188,0,15.01713333,1,4,,,0,14.94245,0,2,9,0,25.76378333,0,2,5579,124.1156841,0.090241496,0.201948537,24,0.533926585,0.137142857,8,0.177975528,4,4,,,13924,181.6889878,14150,-0.061643836,302,4,4,0,6.80756396,0.248,47,77,-30,2451,3404,-953,4034,5142,-1108,3606,4579,-973
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,7,Red,Jungle,ClearLove,EDward Gaming,Elise,Syndra,Nidalee,Olaf,44.95,0,2,2,3,7,12,,,,,0,0,2.935133333,0.044493882,0.044493882,0.42269188,0,15.01713333,1,4,,,0,14.94245,0,2,9,0,25.76378333,0,2,9140,203.3370412,0.147841418,0.207388614,34,0.756395996,0.194285714,27,0.600667408,10,10,,,14144,186.5833148,14110,-0.004596076,79,130,110,20,4.649610679,0.150857143,42,39,3,2972,3025,-53,4743,4624,119,3548,3264,284
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,8,Red,Middle,Scout,EDward Gaming,Malzahar,Syndra,Nidalee,Olaf,44.95,0,3,3,4,7,12,,,,,0,1,2.935133333,0.066740823,0.133481646,0.42269188,0,15.01713333,1,4,,,0,14.94245,0,2,9,0,25.76378333,0,2,19443,432.5472747,0.314494606,0.244925149,23,0.511679644,0.131428571,5,0.111234705,7,8,,,15662,220.3541713,15800,-0.068754775,342,23,22,1,8.120133482,0.292571429,69,77,-8,3229,3808,-579,4686,6355,-1669,4194,4407,-213
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,9,Red,ADC,Deft,EDward Gaming,Ezreal,Syndra,Nidalee,Olaf,44.95,0,1,1,2,7,12,,,,,0,0,2.935133333,0.022246941,0.066740823,0.42269188,0,15.01713333,1,4,,,0,14.94245,0,2,9,0,25.76378333,0,2,24034,534.6829811,0.388754994,0.241265461,21,0.467185762,0.12,18,0.400444939,4,4,,,15514,217.061624,13800,-0.244833068,338,40,39,1,8.409343715,0.278857143,78,75,3,3053,2998,55,4869,5316,-447,3142,2909,233
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,10,Red,Support,meiko,EDward Gaming,Nami,Syndra,Nidalee,Olaf,44.95,0,1,2,4,7,12,,,,,0,0,2.935133333,0.022246941,0,0.42269188,0,15.01713333,1,4,,,0,14.94245,0,2,9,0,25.76378333,0,2,3627,80.68965517,0.058667486,0.104472238,73,1.624026696,0.417142857,28,0.622914349,17,19,,,9982,93.99154616,9975,-0.199458484,33,0,0,0,0.734149055,0.029714286,1,5,-4,1808,1983,-175,2762,3103,-341,2421,2705,-284
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,100,Blue,Team,Team,H2K,,Tahm Kench,Jhin,Alistar,44.95,1,12,7,29,12,7,,,,,1,0,2.935133333,0.266963293,0.155728587,0.42269188,1,15.01713333,4,1,,,1,14.94245,1,9,2,1,25.76378333,2,0,75779,1685.850945,,,181,4.026696329,1,88,1.957730812,45,48,0.728813559,0.387931034,85640,1264.840934,75985,0.113336115,1239,195,146,49,31.90211346,,273,237,36,15218,13513,1705,24540,21094,3446,17864,16911,953
1001900657,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900657?gameHash=3f3ab4058946f911&tab=overview,WC,2016-W,7/10/2016 20:03,2,3,6.18,200,Red,Team,Team,EDward Gaming,,Syndra,Nidalee,Olaf,44.95,0,7,12,15,7,12,,,,,0,1,2.935133333,0.155728587,0.266963293,0.42269188,0,15.01713333,1,4,,,0,14.94245,0,2,9,0,25.76378333,0,2,61823,1375.372636,,,175,3.893214683,1,86,1.91323693,42,45,0.684210526,0.379032258,69226,899.679644,67835,-0.113336115,1094,197,175,22,28.72080089,,237,273,-36,13513,15218,-1705,21094,24540,-3446,16911,17864,-953
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,1,Blue,Top,Yang,INTZ,Poppy,Twisted Fate,Tahm Kench,Malzahar,28.48333333,0,0,1,1,3,14,,,,,0,0,5.264583333,0,0.105324751,0.596840257,0,10.02768333,1,2,,,0,6.294766667,0,3,10,0,24.88858333,0,1,4874,171.1176126,0.153870438,0.20997794,13,0.456407256,0.135416667,4,0.140433002,3,4,,,9091,187.8094792,8750,-0.25436409,233,2,2,0,8.250438853,0.280871671,72,87,-15,2985,3924,-939,4605,5531,-926,3907,4457,-550
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,2,Blue,Jungle,Revolta,INTZ,Lee Sin,Twisted Fate,Tahm Kench,Malzahar,28.48333333,0,2,4,1,3,14,,,,,0,0,5.264583333,0.070216501,0.070216501,0.596840257,0,10.02768333,1,2,,,0,6.294766667,0,3,10,0,24.88858333,0,1,3919,137.5892335,0.123721429,0.185641501,26,0.912814511,0.270833333,11,0.386190755,8,10,,,8471,166.042364,8025,-0.233837689,14,91,85,6,3.686366296,0.108958838,39,37,2,3255,3371,-116,4686,5126,-440,3330,3472,-142
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,3,Blue,Middle,tockers,INTZ,Cassiopeia,Twisted Fate,Tahm Kench,Malzahar,28.48333333,0,1,3,1,3,14,,,,,0,0,5.264583333,0.03510825,0.105324751,0.596840257,0,10.02768333,1,2,,,0,6.294766667,0,3,10,0,24.88858333,0,1,9239,324.3651258,0.291671928,0.262968575,16,0.561732007,0.166666667,4,0.140433002,5,6,,,10441,235.2056173,10000,-0.01242236,258,8,8,0,9.338794617,0.280871671,90,73,17,3761,3561,200,5641,5575,66,4618,4630,-12
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,4,Blue,ADC,micaO,INTZ,Caitlyn,Twisted Fate,Tahm Kench,Malzahar,28.48333333,0,0,2,2,3,14,,,,,0,0,5.264583333,0,0.210649503,0.596840257,0,10.02768333,1,2,,,0,6.294766667,0,3,10,0,24.88858333,0,1,9570,335.9859567,0.30212148,0.240712508,11,0.386190755,0.114583333,7,0.245757753,1,1,,,9874,215.2992393,9575,-0.163069544,250,6,6,0,8.987712112,0.288135593,73,73,0,3090,3286,-196,5055,4987,68,3086,3067,19
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,5,Blue,Support,Jockster,INTZ,Alistar,Twisted Fate,Tahm Kench,Malzahar,28.48333333,0,0,4,1,3,14,,,,,0,1,5.264583333,0,0,0.596840257,0,10.02768333,1,2,,,0,6.294766667,0,3,10,0,24.88858333,0,1,4074,143.0310123,0.128614724,0.100699476,30,1.053247513,0.3125,6,0.210649503,11,12,,,6307,90.06811001,6000,-0.178368121,35,0,0,0,1.228788765,0.041162228,11,3,8,2031,2202,-171,3050,3153,-103,2584,2453,131
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,6,Red,Top,Ziv,AHQ e-Sports Club,Jayce,Gnar,Syndra,Nidalee,28.48333333,1,3,0,3,14,3,,,,,0,0,5.264583333,0.105324751,0,0.596840257,0,10.02768333,2,1,,,1,6.294766667,1,10,3,1,24.88858333,1,0,8651,303.7214745,0.148931775,0.233590621,15,0.526623757,0.144230769,5,0.175541252,3,3,,,12875,320.6590989,11300,0.25436409,258,7,5,2,9.303686366,0.29844098,87,72,15,3924,2985,939,5531,4605,926,4457,3907,550
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,7,Red,Jungle,Mountain,AHQ e-Sports Club,Elise,Gnar,Syndra,Nidalee,28.48333333,1,2,0,7,14,3,,,,,0,0,5.264583333,0.070216501,0.070216501,0.596840257,1,10.02768333,2,1,,,1,6.294766667,1,10,3,1,24.88858333,1,0,9433,331.1761264,0.16239434,0.196225083,23,0.80748976,0.221153846,6,0.210649503,5,5,,,11414,269.365945,10150,0.233837689,12,103,79,24,4.0374488,0.10467706,37,39,-2,3371,3255,116,5126,4686,440,3472,3330,142
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,8,Red,Middle,Westdoor,AHQ e-Sports Club,Lissandra,Gnar,Syndra,Nidalee,28.48333333,1,3,0,4,14,3,,,,,1,0,5.264583333,0.105324751,0.03510825,0.596840257,0,10.02768333,2,1,,,1,6.294766667,1,10,3,1,24.88858333,1,0,11506,403.9555295,0.198082187,0.214204531,13,0.456407256,0.125,4,0.140433002,1,1,,,12117,294.0470451,10125,0.01242236,249,11,11,0,9.128145114,0.271714922,73,90,-17,3561,3761,-200,5575,5641,-66,4630,4618,12
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,9,Red,ADC,AN,AHQ e-Sports Club,Jinx,Gnar,Syndra,Nidalee,28.48333333,1,6,1,7,14,3,,,,,0,0,5.264583333,0.210649503,0,0.596840257,0,10.02768333,2,1,,,1,6.294766667,1,10,3,1,24.88858333,1,0,21261,746.4365126,0.366019936,0.242976762,14,0.491515506,0.134615385,4,0.140433002,3,3,,,13242,333.5438268,11275,0.163069544,244,15,12,3,9.093036864,0.300668151,73,73,0,3286,3090,196,4987,5055,-68,3067,3086,-19
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,10,Red,Support,Albis,AHQ e-Sports Club,Bard,Gnar,Syndra,Nidalee,28.48333333,1,0,2,11,14,3,,,,,0,0,5.264583333,0,0,0.596840257,0,10.02768333,2,1,,,1,6.294766667,1,10,3,1,24.88858333,1,0,7236,254.0433002,0.124571763,0.113003003,39,1.369221767,0.375,13,0.456407256,8,9,,,8160,155.1236981,7175,0.178368121,16,0,0,0,0.561732007,0.024498886,3,11,-8,2202,2031,171,3153,3050,103,2453,2584,-131
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,100,Blue,Team,Team,INTZ,,Twisted Fate,Tahm Kench,Malzahar,28.48333333,0,3,14,6,3,14,,,,,0,1,5.264583333,0.105324751,0.491515506,0.596840257,0,10.02768333,1,2,,,0,6.294766667,0,3,10,0,24.88858333,0,1,31676,1112.088941,,,96,3.370392042,1,32,1.123464014,28,33,0.739130435,0.185185185,44184,894.4248098,42350,-0.166170501,790,107,101,6,31.49210064,,285,273,12,15122,16344,-1222,23037,24372,-1335,17525,18079,-554
1001900660,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900660?gameHash=4e2626617b89253c&tab=overview,WC,2016-W,7/10/2016 21:13,2,4,6.18,200,Red,Team,Team,AHQ e-Sports Club,,Gnar,Syndra,Nidalee,28.48333333,1,14,3,32,14,3,,,,,1,0,5.264583333,0.491515506,0.105324751,0.596840257,1,10.02768333,2,1,,,1,6.294766667,1,10,3,1,24.88858333,1,0,58087,2039.332943,,,104,3.651258046,1,32,1.123464014,20,21,0.633333333,0.196969697,57808,1372.739614,50025,0.166170501,779,136,107,29,32.12404915,,273,285,-12,16344,15122,1222,24372,23037,1335,18079,17525,554
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,1,Blue,Top,Yang,INTZ,Jayce,Caitlyn,Ryze,Karma,29.26666667,0,1,3,2,4,16,,,,,0,0,6.219133333,0.034168565,0.034168565,0.683371298,0,12.97348333,0,3,,,1,12.63863333,0,3,9,0,25.59251667,0,1,9700,331.4350797,0.202839757,0.256757403,12,0.410022779,0.12371134,2,0.06833713,1,1,,,10491,227.3425968,9525,0.076294278,235,5,4,1,8.200455581,0.279596977,87,80,7,3213,3104,109,5241,4799,442,4463,4519,-56
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,2,Blue,Jungle,Revolta,INTZ,Elise,Caitlyn,Ryze,Karma,29.26666667,0,2,5,1,4,16,,,,,0,1,6.219133333,0.06833713,0.170842825,0.683371298,0,12.97348333,0,3,,,1,12.63863333,0,3,9,0,25.59251667,0,1,8570,292.8246014,0.179209971,0.209369525,19,0.649202733,0.195876289,12,0.410022779,6,7,,,9263,185.3835991,9200,-0.065194532,32,84,67,17,3.963553531,0.156171285,35,38,-3,2713,2674,39,4383,4512,-129,2907,3516,-609
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,3,Blue,Middle,tockers,INTZ,Aurelion Sol,Caitlyn,Ryze,Karma,29.26666667,0,0,2,0,4,16,,,,,0,0,6.219133333,0,0.13667426,0.683371298,0,12.97348333,0,3,,,1,12.63863333,0,3,9,0,25.59251667,0,1,9312,318.1776765,0.194726166,0.209446704,14,0.478359909,0.144329897,6,0.20501139,2,2,,,9265,185.4519362,8950,-0.212234707,215,9,9,0,7.653758542,0.267002519,82,72,10,3155,3006,149,4814,5192,-378,4545,4337,208
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,4,Blue,ADC,micaO,INTZ,Ezreal,Caitlyn,Ryze,Karma,29.26666667,0,0,1,1,4,16,,,,,0,0,6.219133333,0,0.170842825,0.683371298,0,12.97348333,0,3,,,1,12.63863333,0,3,9,0,25.59251667,0,1,15768,538.7699317,0.329729617,0.21785921,12,0.410022779,0.12371134,4,0.13667426,2,2,,,9483,192.9006834,9450,-0.329281768,228,5,5,0,7.961275626,0.277078086,94,88,6,3380,3218,162,4959,5837,-878,3706,3152,554
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,5,Blue,Support,Jockster,INTZ,Bard,Caitlyn,Ryze,Karma,29.26666667,0,1,5,1,4,16,,,,,0,0,6.219133333,0.034168565,0.034168565,0.683371298,0,12.97348333,0,3,,,1,12.63863333,0,3,9,0,25.59251667,0,1,4471,152.7676538,0.09349449,0.106567157,40,1.366742597,0.412371134,8,0.273348519,8,10,,,6599,94.35854214,6400,-0.161579892,11,0,0,0,0.375854214,0.020151134,0,12,-12,1883,2320,-437,3193,3586,-393,2509,2478,31
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,6,Red,Top,Odoamne,H2K,Rumble,Gnar,Nidalee,Syndra,29.26666667,1,1,2,4,16,4,,,,,0,0,6.219133333,0.034168565,0.034168565,0.683371298,0,12.97348333,3,0,,,0,12.63863333,1,9,3,1,25.59251667,1,0,12565,429.3280182,0.208329879,0.18767584,13,0.444191344,0.118181818,0,0,3,3,,,10879,240.6,8825,-0.076294278,229,5,4,1,7.995444191,0.255813953,80,87,-7,3104,3213,-109,4799,5241,-442,4519,4463,56
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,7,Red,Jungle,Jankos,H2K,Olaf,Gnar,Nidalee,Syndra,29.26666667,1,5,1,8,16,4,,,,,0,0,6.219133333,0.170842825,0.06833713,0.683371298,1,12.97348333,3,0,,,0,12.63863333,1,9,3,1,25.59251667,1,0,13146,449.1799544,0.21796296,0.189488217,24,0.820045558,0.218181818,16,0.546697039,8,9,,,10947,242.9234624,9820,0.065194532,32,79,65,14,3.792710706,0.1205074,38,35,3,2674,2713,-39,4512,4383,129,3516,2907,609
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,8,Red,Middle,Ryu,H2K,Cassiopeia,Gnar,Nidalee,Syndra,29.26666667,1,4,1,5,16,4,,,,,0,0,6.219133333,0.13667426,0,0.683371298,0,12.97348333,3,0,,,0,12.63863333,1,9,3,1,25.59251667,1,0,14768,504.6013667,0.244856001,0.208598127,14,0.478359909,0.127272727,3,0.102505695,5,7,,,11664,267.4223235,11075,0.212234707,190,16,15,1,7.038724374,0.207188161,72,82,-10,3006,3155,-149,5192,4814,378,4337,4545,-208
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,9,Red,ADC,FORG1VEN,H2K,Sivir,Gnar,Nidalee,Syndra,29.26666667,1,5,0,6,16,4,,,,,0,0,6.219133333,0.170842825,0,0.683371298,0,12.97348333,3,0,,,0,12.63863333,1,9,3,1,25.59251667,1,0,15717,537.0273349,0.260590586,0.297564486,13,0.444191344,0.118181818,5,0.170842825,1,1,,,15002,381.4769932,13175,0.329281768,319,17,12,5,11.48063781,0.399577167,88,94,-6,3218,3380,-162,5837,4959,878,3152,3706,-554
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,10,Red,Support,Vander,H2K,Alistar,Gnar,Nidalee,Syndra,29.26666667,1,1,0,12,16,4,,,,,1,0,6.219133333,0.034168565,0.034168565,0.683371298,0,12.97348333,3,0,,,0,12.63863333,1,9,3,1,25.59251667,1,0,4117,140.6719818,0.068260574,0.11667333,46,1.571753986,0.418181818,6,0.20501139,11,11,,,8215,149.5749431,7525,0.161579892,24,0,0,0,0.820045558,0.016913319,12,0,12,2320,1883,437,3586,3193,393,2478,2509,-31
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,100,Blue,Team,Team,INTZ,,Caitlyn,Ryze,Karma,29.26666667,0,4,16,5,4,16,,,,,0,1,6.219133333,0.13667426,0.546697039,0.683371298,0,12.97348333,0,3,,,1,12.63863333,0,3,9,0,25.59251667,0,1,47821,1633.974943,,,97,3.314350797,1,32,1.093394077,19,22,0.473684211,0.194444444,45101,885.4373576,43525,-0.146788014,721,103,85,18,28.15489749,,298,290,8,14344,14322,22,22590,23926,-1336,18130,18002,128
1001900668,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900668?gameHash=46585b930931c622&tab=overview,WC,2016-W,7/10/2016 22:03,2,5,6.18,200,Red,Team,Team,H2K,,Gnar,Nidalee,Syndra,29.26666667,1,16,4,35,16,4,,,,,1,0,6.219133333,0.546697039,0.13667426,0.683371298,1,12.97348333,3,0,,,0,12.63863333,1,9,3,1,25.59251667,1,0,60313,2060.808656,,,110,3.758542141,1,30,1.025056948,28,31,0.590909091,0.226666667,56707,1281.997722,50420,0.146788014,794,117,96,21,31.12756264,,290,298,-8,14322,14344,-22,23926,22590,1336,18002,18130,-128
1001900677,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900677?gameHash=e38992c2ca4d9a8a&tab=overview,WC,2016-W,7/10/2016 22:56,2,6,6.18,1,Blue,Top,Ziv,AHQ e-Sports Club,Gnar,Syndra,Ryze,Karma,46.91666667,0,1,2,1,7,20,,,,,0,0,8.375166667,0.021314387,0.021314387,0.575488455,0,8.8854,2,3,,,1,13.39721667,1,6,11,1,30.0722,1,1,25929,552.660746,0.234265734,0.20608986,30,0.639431616,0.15625,10,0.213143872,6,6,,,16800,230.2422735,16200,0.12111293,366,6,4,2,7.928952043,0.232604374,88,66,22,3206,2739,467,5052,4257,795,4576,4342,234
1001900677,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900677?gameHash=e38992c2ca4d9a8a&tab=overview,WC,2016-W,7/10/2016 22:56,2,6,6.18,2,Blue,Jungle,Mountain,AHQ e-Sports Club,Elise,Syndra,Ryze,Karma,46.91666667,0,5,6,1,7,20,,,,,1,0,8.375166667,0.106571936,0.127886323,0.575488455,1,8.8854,2,3,,,1,13.39721667,1,6,11,1,30.0722,1,1,26098,556.2628774,0.235792631,0.215743585,37,0.788632327,0.192708333,19,0.404973357,4,4,,,17306,241.0273535,16775,0.196399345,66,158,138,20,4.774422735,0.150099404,49,47,2,3618,3151,467,5432,4363,1069,3969,3817,152
1001900677,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900677?gameHash=e38992c2ca4d9a8a&tab=overview,WC,2016-W,7/10/2016 22:56,2,6,6.18,3,Blue,Middle,Westdoor,AHQ e-Sports Club,Twisted Fate,Syndra,Ryze,Karma,46.91666667,0,0,6,5,7,20,,,,,0,0,8.375166667,0,0.14920071,0.575488455,0,8.8854,2,3,,,1,13.39721667,1,6,11,1,30.0722,1,1,27053,576.6181172,0.244420954,0.226122293,26,0.554174067,0.135416667,7,0.14920071,2,2,,,17850,252.6223801,17200,-0.14430209,353,21,16,5,7.971580817,0.249502982,75,84,-9,3316,3169,147,5674,4959,715,4562,4512,50
1001900677,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900677?gameHash=e38992c2ca4d9a8a&tab=overview,WC,2016-W,7/10/2016 22:56,2,6,6.18,4,Blue,ADC,AN,AHQ e-Sports Club,Jinx,Syndra,Ryze,Karma,46.91666667,0,1,2,3,7,20,,,,,0,0,8.375166667,0.021314387,0.063943162,0.575488455,0,8.8854,2,3,,,1,13.39721667,1,6,11,1,30.0722,1,1,24576,523.8223801,0.222041524,0.2521263,24,0.511545293,0.125,17,0.362344583,6,6,,,19213,281.6738899,18110,0.015861973,446,32,27,5,10.18827709,0.342942346,81,84,-3,3208,3170,38,5263,5247,16,2974,3193,-219
1001900677,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001900677?gameHash=e38992c2ca4d9a8a&tab=overview,WC,2016-W,7/10/2016 22:56,2,6,6.18,5,Blue,Support,Albis,AHQ e-Sports Club,Tahm Kench,Syndra,Ryze,Karma,46.91666667,0,0,4,3,7,20,,,,,0,0,8.375166667,0,0.063943162,0.575488455,0,8.8854,2,3,,,1,13.39721667,1,6,11,1,30.0722,1,1,7026,149.7548845,0.063479157,0.099917962,75,1.598579041,0.390625,19,0.404973357,15,15,,,11235,111.6277087,10775,-0.078037904,42,0,0,0,0.895204263,0.024850895,13,0,13,2127,1782,345,3329,3118,211,2644,2547,97
