gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1002360478,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360478?gameHash=bef8d3ca7861adcb&tab=overview,WC,2017-W,43004.19255,1.4,6,7.18,200,Red,Team,Team,Young Generation, ,Kalista,Xayah,Sejuani,Thresh,Rakan,32.06666667,1,8,3,18,8,3, , , , ,0,0,1,7.110383333,0.249480249,0.093555094,0.343035343,1,18.60373333,2,0,2,0,1,1,0,0,0,0,1,14.13591667,1,11.48918333,1,1,10,3,1,24.23423333,1,1,54205,1690.384615, , ,141,4.397089397,1,54,1.683991684,45,49,0.620689655,0.395604396,58935,1186.097713,53410,0.078816775,905,118,76,10,31.9022869,14822,14776,46,25272,23570,1702,19553,18182,1371,299,296,3,480,493,-13
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,1,Blue,Top,Riris,Hong Kong Attitude,Galio,Taliyah,Cho'gath,Rakan,Orianna,Shen,46.91666667,0,0,4,7,14,16,0,0,0,0,0,0,0,8.518966667,0,0.042628774,0.639431616,0,9.641716667,3,2,0,0,0,0,0,0,0,0,1,,1,11.55388333,1,1,6,9,0,35.60468333,0,2,20437,435.6021314,0.200362745,0.208098707,25,0.53285968,0.143678161,5,0.106571936,2,2, , ,16168,216.7715808,14750,-0.101367659,384,4,4,0,8.269982238,2991,3066,-75,4869,5269,-400,4060,4316,-256,74,79,-5,115,127,-12
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,2,Blue,Jungle,Godkwai,Hong Kong Attitude,Gragas,Taliyah,Cho'gath,Rakan,Orianna,Shen,46.91666667,0,3,2,8,14,16,0,0,0,0,0,1,0,8.518966667,0.063943162,0.127886323,0.639431616,0,9.641716667,3,2,2,1,0,1,1,0,0,1,1,,1,11.55388333,1,1,6,9,0,35.60468333,0,2,9573,204.0426288,0.093852941,0.166438861,39,0.831261101,0.224137931,19,0.404973357,13,13, , ,14132,173.3754885,12975,-0.104109589,45,122,86,3,3.559502664,3283,3286,-3,4736,5285,-549,3489,3955,-466,52,54,-2,66,76,-10
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,3,Blue,Middle,M1ssion,Hong Kong Attitude,Syndra,Taliyah,Cho'gath,Rakan,Orianna,Shen,46.91666667,0,2,4,4,14,16,0,0,0,0,0,0,0,8.518966667,0.042628774,0.042628774,0.639431616,0,9.641716667,3,2,0,0,0,0,0,0,0,0,1,,1,11.55388333,1,1,6,9,0,35.60468333,0,2,22901,488.1207815,0.224519608,0.216815354,25,0.53285968,0.143678161,9,0.191829485,9,9, , ,16594,225.8515098,16325,-0.135617416,373,12,10,0,8.206039076,3469,3233,236,5604,5162,442,4932,4885,47,95,87,8,154,141,13
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,4,Blue,ADC,Unified,Hong Kong Attitude,Varus,Taliyah,Cho'gath,Rakan,Orianna,Shen,46.91666667,0,7,3,6,14,16,1,0,0,0,1,0,0,8.518966667,0.14920071,0.127886323,0.639431616,0,9.641716667,3,2,1,0,0,0,1,0,0,0,1,,1,11.55388333,1,1,6,9,0,35.60468333,0,2,40855,870.7992895,0.400539216,0.278220658,19,0.404973357,0.109195402,11,0.234458259,5,5, , ,19595,289.8159858,18075,-0.103606557,376,23,14,6,8.504440497,3711,2482,1229,6725,4190,2535,3473,2512,961,90,52,38,139,78,61
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,5,Blue,Support,Kaiwing,Hong Kong Attitude,Blitzcrank,Taliyah,Cho'gath,Rakan,Orianna,Shen,46.91666667,0,2,3,12,14,16,0,0,0,0,0,1,0,8.518966667,0.042628774,0,0.639431616,0,9.641716667,3,2,0,0,0,0,0,0,0,0,1,,1,11.55388333,1,1,6,9,0,35.60468333,0,2,8234,175.5026643,0.08072549,0.13042642,66,1.406749556,0.379310345,9,0.191829485,18,20, , ,12372,135.862167,12800,0.124481328,63,0,0,0,1.342806394,2037,2092,-55,3890,3057,833,2558,2391,167,8,7,1,14,8,6
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,6,Red,Top,Thaldrin,Fenerbahce Esports,Maokai,Jarvan IV,Alistar,Sejuani,Kog'Maw,Kalista,46.91666667,1,2,3,11,16,14,0,0,0,0,0,0,0,8.518966667,0.042628774,0,0.639431616,0,9.641716667,2,3,0,0,0,0,0,0,0,0,0,,0,11.55388333,0,0,9,6,1,35.60468333,2,0,23305,496.731794,0.210752396,0.174976902,22,0.468916519,0.157142857,9,0.191829485,1,1, , ,16414,222.0149201,16325,0.101367659,301,5,0,5,6.522202487,3066,2991,75,5269,4869,400,4316,4060,256,79,74,5,127,115,12
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,7,Red,Jungle,Crash,Fenerbahce Esports,Nidalee,Jarvan IV,Alistar,Sejuani,Kog'Maw,Kalista,46.91666667,1,6,4,8,16,14,0,0,0,0,0,0,0,8.518966667,0.127886323,0.063943162,0.639431616,1,9.641716667,2,3,1,2,0,0,1,0,1,0,0,,0,11.55388333,0,0,9,6,1,35.60468333,2,0,26345,561.5275311,0.238243805,0.20585261,34,0.724689165,0.242857143,22,0.468916519,11,11, , ,18252,261.1907638,14400,0.104109589,82,180,115,7,5.584369449,3286,3283,3,5285,4736,549,3955,3489,466,54,52,2,76,66,10
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,8,Red,Middle,Frozen,Fenerbahce Esports,Ekko,Jarvan IV,Alistar,Sejuani,Kog'Maw,Kalista,46.91666667,1,2,2,10,16,14,1,0,0,0,0,0,0,8.518966667,0.042628774,0.042628774,0.639431616,0,9.641716667,2,3,0,0,0,0,0,0,0,0,0,,0,11.55388333,0,0,9,6,1,35.60468333,2,0,26482,564.4476021,0.239482727,0.241616691,18,0.38365897,0.128571429,9,0.191829485,2,2, , ,20381,306.5690941,18700,0.135617416,441,19,11,0,9.804618117,3233,3469,-236,5162,5604,-442,4885,4932,-47,87,95,-8,141,154,-13
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,9,Red,ADC,Padden,Fenerbahce Esports,Tristana,Jarvan IV,Alistar,Sejuani,Kog'Maw,Kalista,46.91666667,1,6,3,5,16,14,1,1,0,0,0,0,1,8.518966667,0.127886323,0.14920071,0.639431616,0,9.641716667,2,3,0,1,0,0,0,0,0,0,0,,0,11.55388333,0,0,9,6,1,35.60468333,2,0,31619,673.9396092,0.285937783,0.258885585,13,0.277087034,0.092857143,17,0.362344583,0,0, , ,21409,328.4802842,20050,0.103606557,406,52,31,2,9.761989343,2482,3711,-1229,4190,6725,-2535,2512,3473,-961,52,90,-38,78,139,-61
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,10,Red,Support,Japone,Fenerbahce Esports,Lulu,Jarvan IV,Alistar,Sejuani,Kog'Maw,Kalista,46.91666667,1,0,2,12,16,14,0,0,0,0,0,0,0,8.518966667,0,0.042628774,0.639431616,0,9.641716667,2,3,0,0,0,0,0,0,0,0,0,,0,11.55388333,0,0,9,6,1,35.60468333,2,0,2829,60.29840142,0.025583288,0.118668212,53,1.129662522,0.378571429,11,0.234458259,16,16, , ,13062,150.5690941,11300,-0.124481328,23,0,0,0,0.490230906,2092,2037,55,3057,3890,-833,2391,2558,-167,7,8,-1,8,14,-6
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,100,Blue,Team,Team,Hong Kong Attitude, ,Taliyah,Cho'gath,Rakan,Orianna,Shen,46.91666667,0,14,16,37,14,16, , , , ,1,1,0,8.518966667,0.298401421,0.341030195,0.639431616,0,9.641716667,3,2,3,1,0,1,2,0,0,1,1,15.20691667,1,11.55388333,1,1,6,9,0,35.60468333,0,2,102000,2174.067496, , ,174,3.708703375,1,53,1.129662522,47,49,0.571428571,0.295918367,78861,1041.676732,74925,-0.075144509,1241,161,114,9,29.88277087,15491,14159,1332,25824,22963,2861,18512,18059,453,319,279,40,488,430,58
1002360489,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360489?gameHash=93dc7a1a03341210&tab=overview,WC,2017-W,43004.23183,1.4,T,7.18,200,Red,Team,Team,Fenerbahce Esports, ,Jarvan IV,Alistar,Sejuani,Kog'Maw,Kalista,46.91666667,1,16,14,46,16,14, , , , ,0,0,1,8.518966667,0.341030195,0.298401421,0.639431616,1,9.641716667,2,3,1,3,0,0,1,0,1,0,0,15.20691667,0,11.55388333,0,0,9,6,1,35.60468333,2,0,110580,2356.944938, , ,140,2.98401421,1,68,1.44937833,30,30,0.626865672,0.242990654,89518,1268.824156,80775,0.075144509,1253,256,157,14,32.1634103,14159,15491,-1332,22963,25824,-2861,18059,18512,-453,279,319,-40,430,488,-58
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,1,Blue,Top,Impact,Cloud9,Gnar,Braum,Maokai,Galio,Jayce,Jax,24.78333333,1,1,2,6,10,2,0,0,0,0,0,0,1,2.369383333,0.040349697,0,0.484196369,0,9.994416667,3,0,0,0,0,0,0,0,0,0,1,,0,12.16801667,1,1,8,2,1,21.93845,1,0,10547,425.5682582,0.281990268,0.190281827,11,0.443846671,0.13253012,4,0.16139879,2,3, , ,9241,240.1743107,8175,0.081741788,189,1,0,1,7.666442502,3006,3140,-134,4483,4812,-329,4758,4221,537,76,73,3,113,111,2
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,2,Blue,Jungle,Contractz,Cloud9,Gragas,Braum,Maokai,Galio,Jayce,Jax,24.78333333,1,2,0,5,10,2,0,0,0,0,0,0,0,2.369383333,0.080699395,0.080699395,0.484196369,0,9.994416667,3,0,0,0,0,0,0,0,0,0,1,,0,12.16801667,1,1,8,2,1,21.93845,1,0,4887,197.1889711,0.130661462,0.175960309,21,0.847343645,0.253012048,7,0.282447882,5,5, , ,8793,222.0976463,7625,0.078364566,10,104,59,11,4.599865501,2906,3022,-116,4523,4442,81,2445,3145,-700,34,36,-2,65,61,4
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,3,Blue,Middle,Jensen,Cloud9,Orianna,Braum,Maokai,Galio,Jayce,Jax,24.78333333,1,1,0,7,10,2,0,0,0,0,0,0,0,2.369383333,0.040349697,0,0.484196369,0,9.994416667,3,0,0,0,0,0,0,0,0,0,1,,0,12.16801667,1,1,8,2,1,21.93845,1,0,7715,311.2979153,0.206272392,0.249645798,11,0.443846671,0.13253012,3,0.121049092,3,4, , ,11098,315.1036987,9350,0.137142857,259,7,3,4,10.7330195,3476,3343,133,5495,5093,402,5061,4419,642,95,96,-1,153,145,8
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,4,Blue,ADC,Sneaky,Cloud9,Kalista,Braum,Maokai,Galio,Jayce,Jax,24.78333333,1,6,0,2,10,2,2,0,0,0,0,0,0,2.369383333,0.242098184,0,0.484196369,1,9.994416667,3,0,3,0,2,0,0,1,0,0,1,,0,12.16801667,1,1,8,2,1,21.93845,1,0,10901,439.8520511,0.291455002,0.281293796,7,0.282447882,0.084337349,8,0.322797579,2,2, , ,12088,355.0498991,9550,0.149085795,230,8,1,0,9.603227976,3416,3082,334,5622,4799,823,3484,3173,311,92,81,11,153,121,32
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,5,Blue,Support,Smoothie,Cloud9,Thresh,Braum,Maokai,Galio,Jayce,Jax,24.78333333,1,0,0,7,10,2,0,0,0,0,0,0,0,2.369383333,0,0,0.484196369,0,9.994416667,3,0,0,0,0,0,0,0,0,0,1,,0,12.16801667,1,1,8,2,1,21.93845,1,0,3352,135.2521856,0.089620876,0.10281827,33,1.331540013,0.397590361,9,0.363147276,12,12, , ,6505,129.7775387,5150,0.019607843,29,0,0,0,1.170141224,1896,1846,50,3068,3084,-16,2240,2433,-193,11,9,2,18,14,4
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,6,Red,Top,Jirall,Lyon Gaming,Camille,Rakan,Jarvan IV,Cho'gath,Ryze,Corki,24.78333333,0,0,4,2,2,10,0,0,0,0,0,1,0,2.369383333,0,0.040349697,0.484196369,0,9.994416667,0,3,0,0,0,0,0,0,0,0,0,,1,12.16801667,0,0,2,8,0,21.93845,0,1,5819,234.794889,0.233798063,0.219464697,11,0.443846671,0.134146341,2,0.080699395,2,2, , ,7828,183.1601883,7533,-0.081741788,179,3,3,0,7.343644923,3140,3006,134,4812,4483,329,4221,4758,-537,73,76,-3,111,113,-2
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,7,Red,Jungle,Oddie,Lyon Gaming,Sejuani,Rakan,Jarvan IV,Cho'gath,Ryze,Corki,24.78333333,0,2,2,0,2,10,0,0,0,0,1,0,0,2.369383333,0.080699395,0.080699395,0.484196369,0,9.994416667,0,3,0,0,0,0,0,0,0,0,0,,1,12.16801667,0,0,2,8,0,21.93845,0,1,4720,190.4505716,0.189642011,0.189876037,17,0.685944855,0.207317073,7,0.282447882,4,6, , ,7216,158.4661735,7050,-0.078364566,11,89,59,0,4.034969738,3022,2906,116,4442,4523,-81,3145,2445,700,36,34,2,61,65,-4
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,8,Red,Middle,Seiya,Lyon Gaming,Syndra,Rakan,Jarvan IV,Cho'gath,Ryze,Corki,24.78333333,0,0,1,0,2,10,0,0,0,0,0,0,0,2.369383333,0,0.040349697,0.484196369,0,9.994416667,0,3,0,0,0,0,0,0,0,0,0,,1,12.16801667,0,0,2,8,0,21.93845,0,1,7167,289.1862811,0.287958536,0.258384421,15,0.605245461,0.182926829,1,0.040349697,4,4, , ,8633,215.6416947,8150,-0.137142857,237,0,0,0,9.562878278,3343,3476,-133,5093,5495,-402,4419,5061,-642,96,95,1,145,153,-8
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,9,Red,ADC,WhiteLotus,Lyon Gaming,Tristana,Rakan,Jarvan IV,Cho'gath,Ryze,Corki,24.78333333,0,0,0,0,2,10,0,0,0,0,0,0,0,2.369383333,0,0.242098184,0.484196369,0,9.994416667,0,3,0,3,0,0,0,0,0,0,0,,1,12.16801667,0,0,2,8,0,21.93845,0,1,5746,231.8493611,0.230865041,0.24417026,12,0.484196369,0.146341463,3,0.121049092,3,3, , ,8339,203.7788837,8225,-0.149085795,216,2,2,0,8.796234028,3082,3416,-334,4799,5622,-823,3173,3484,-311,81,92,-11,121,153,-32
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,10,Red,Support,Genthix,Lyon Gaming,Alistar,Rakan,Jarvan IV,Cho'gath,Ryze,Corki,24.78333333,0,0,3,0,2,10,0,0,0,0,0,0,0,2.369383333,0,0,0.484196369,0,9.994416667,0,3,0,0,0,0,0,0,0,0,0,,1,12.16801667,0,0,2,8,0,21.93845,0,1,1437,57.98251513,0.057736349,0.088104585,27,1.089441829,0.329268293,6,0.242098184,7,10, , ,5111,73.53006052,5050,-0.019607843,22,0,0,0,0.887693342,1846,1896,-50,3084,3068,16,2433,2240,193,9,11,-2,14,18,-4
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,100,Blue,Team,Team,Cloud9, ,Braum,Maokai,Galio,Jayce,Jax,24.78333333,1,10,2,27,10,2, , , , ,0,0,1,2.369383333,0.403496974,0.080699395,0.484196369,1,9.994416667,3,0,3,0,2,0,0,1,0,0,1,13.34793333,0,12.16801667,1,1,8,2,1,21.93845,1,0,37402,1509.159381, , ,83,3.349024882,1,31,1.250840619,24,26,0.681818182,0.266666667,47725,1262.203093,39850,0.101294524,717,120,63,16,33.7726967,14700,14433,267,23191,22230,961,17988,17391,597,308,295,13,502,452,50
1002360512,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360512?gameHash=40acefa63d2d8cce&tab=overview,WC,2017-W,43005.91337,1.5,1,7.18,200,Red,Team,Team,Lyon Gaming, ,Rakan,Jarvan IV,Cho'gath,Ryze,Corki,24.78333333,0,2,10,2,2,10, , , , ,1,1,0,2.369383333,0.080699395,0.403496974,0.484196369,0,9.994416667,0,3,0,3,0,0,0,0,0,0,0,13.34793333,1,12.16801667,0,0,2,8,0,21.93845,0,1,24889,1004.263618, , ,82,3.308675185,1,19,0.76664425,20,25,0.375,0.169491525,37127,834.5770007,36008,-0.101294524,665,94,64,0,30.62542031,14433,14700,-267,22230,23191,-961,17391,17988,-597,295,308,-13,452,502,-50
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,1,Blue,Top,Jirall,Lyon Gaming,Maokai,Rakan,Gnar,Galio,Ryze,Thresh,61.81666667,0,3,3,8,15,12,0,0,0,0,1,0,0,9.40165,0.048530601,0.016176867,0.436775411,0,11.16863333,3,3,0,1,0,0,0,0,0,0,0,,1,10.75185,1,1,10,9,1,36.00201667,1,3,32021,517.9994608,0.16594717,0.157516716,35,0.566190348,0.158371041,3,0.048530601,11,11, , ,17937,163.6361283,17675,-0.041551247,288,32,10,6,5.176597466,3519,3134,385,5213,4782,431,5183,4326,857,84,81,3,121,125,-4
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,2,Blue,Jungle,Oddie,Lyon Gaming,Jarvan IV,Rakan,Gnar,Galio,Ryze,Thresh,61.81666667,0,1,4,13,15,12,0,0,0,0,0,0,0,9.40165,0.016176867,0.032353734,0.436775411,1,11.16863333,3,3,2,0,0,0,0,2,0,1,0,,1,10.75185,1,1,10,9,1,36.00201667,1,3,16043,259.5254786,0.083142015,0.157532288,44,0.711782152,0.199095023,20,0.323537342,7,7, , ,17938,163.6523052,16525,-0.026865672,64,140,102,5,3.300080884,2934,2677,257,4615,4332,283,3384,3171,213,44,37,7,59,70,-11
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,3,Blue,Middle,Seiya,Lyon Gaming,Orianna,Rakan,Gnar,Galio,Ryze,Thresh,61.81666667,0,4,0,7,15,12,0,0,0,0,0,0,0,9.40165,0.064707468,0.064707468,0.436775411,0,11.16863333,3,3,0,0,0,0,0,0,0,0,0,,1,10.75185,1,1,10,9,1,36.00201667,1,3,51836,838.544082,0.268637379,0.247709216,42,0.679428417,0.190045249,22,0.355891076,18,18, , ,23729,257.3325425,21550,0.056052475,417,69,37,14,7.861957401,3393,3303,90,5715,5113,602,5041,4846,195,85,90,-5,136,138,-2
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,4,Blue,ADC,WhiteLotus,Lyon Gaming,Varus,Rakan,Gnar,Galio,Ryze,Thresh,61.81666667,0,7,2,7,15,12,0,0,0,0,0,0,0,9.40165,0.11323807,0.080884335,0.436775411,0,11.16863333,3,3,1,0,0,1,0,0,0,1,0,,1,10.75185,1,1,10,9,1,36.00201667,1,3,84519,1367.252629,0.43801533,0.309560841,30,0.485306012,0.135746606,33,0.533836614,7,7, , ,27701,321.5870585,24425,0.093197643,559,59,40,10,9.997303855,3180,2757,423,5562,4834,728,3113,2945,168,85,64,21,134,123,11
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,5,Blue,Support,Genthix,Lyon Gaming,Lulu,Rakan,Gnar,Galio,Ryze,Thresh,61.81666667,0,0,3,14,15,12,0,0,0,0,0,0,0,9.40165,0,0,0.436775411,0,11.16863333,3,3,0,0,0,0,0,0,0,0,0,,1,10.75185,1,1,10,9,1,36.00201667,1,3,8540,138.1504449,0.044258107,0.127680938,70,1.132380696,0.316742081,25,0.404421677,16,17, , ,16021,132.641251,13975,-0.190938511,29,0,0,0,0.469129145,1968,2325,-357,3355,4039,-684,3032,2563,469,3,0,3,3,3,0
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,6,Red,Top,Impact,Cloud9,Cho'gath,Braum,Kalista,Jayce,Alistar,LeBlanc,61.81666667,1,1,5,10,12,15,0,0,0,0,0,0,1,9.40165,0.016176867,0.048530601,0.436775411,0,11.16863333,3,3,1,0,0,0,0,1,0,0,1,,0,10.75185,0,0,9,10,0,36.00201667,3,1,19653,317.9239687,0.119136528,0.160110655,38,0.614720949,0.171171171,12,0.194122405,7,7, , ,20161,199.6134807,18425,0.041551247,342,7,3,0,5.645726611,3134,3519,-385,4782,5213,-431,4326,5183,-857,81,84,-3,125,121,4
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,7,Red,Jungle,Contractz,Cloud9,Sejuani,Braum,Kalista,Jayce,Alistar,LeBlanc,61.81666667,1,2,5,8,12,15,1,0,0,0,0,0,0,9.40165,0.032353734,0.016176867,0.436775411,0,11.16863333,3,3,0,2,0,0,0,0,1,0,1,,0,10.75185,0,0,9,10,0,36.00201667,3,1,15503,250.7899703,0.093979219,0.158981785,44,0.711782152,0.198198198,25,0.404421677,11,11, , ,20074,198.2060933,16975,0.026865672,84,168,109,13,4.076570504,2677,2934,-257,4332,4615,-283,3171,3384,-213,37,44,-7,70,59,11
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,8,Red,Middle,Jensen,Cloud9,Syndra,Braum,Kalista,Jayce,Alistar,LeBlanc,61.81666667,1,4,3,6,12,15,0,0,0,0,0,0,0,9.40165,0.064707468,0.064707468,0.436775411,0,11.16863333,3,3,0,0,0,0,0,0,0,0,1,,0,10.75185,0,0,9,10,0,36.00201667,3,1,43158,698.1612294,0.261623889,0.234706922,24,0.38824481,0.108108108,13,0.210299272,9,9, , ,25910,292.6142896,20375,-0.056052475,560,13,11,1,9.269344837,3303,3393,-90,5113,5715,-602,4846,5041,-195,90,85,5,138,136,2
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,9,Red,ADC,Sneaky,Cloud9,Xayah,Braum,Kalista,Jayce,Alistar,LeBlanc,61.81666667,1,5,1,4,12,15,1,1,0,0,0,0,0,9.40165,0.080884335,0.11323807,0.436775411,0,11.16863333,3,3,0,1,0,0,0,0,1,0,1,,0,10.75185,0,0,9,10,0,36.00201667,3,1,80583,1303.58048,0.48849432,0.281418795,16,0.258829873,0.072072072,39,0.630897816,4,4, , ,29510,350.8510111,22250,-0.093197643,644,16,6,1,10.67673227,2757,3180,-423,4834,5562,-728,2945,3113,-168,64,85,-21,123,134,-11
1002360515,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360515?gameHash=53a75281bd649daf&tab=overview,WC,2017-W,43005.95179,1.5,2,7.18,10,Red,Support,Smoothie,Cloud9,Janna,Braum,Kalista,Jayce,Alistar,LeBlanc,61.81666667,1,0,1,12,12,15,0,0,0,0,0,0,0,9.40165,0,0,0.436775411,0,11.16863333,3,3,0,0,0,0,0,0,0,0,1,,0,10.75185,0,0,9,10,0,36.00201667,3,1,6065,98.11269884,0.036766043,0.164781843,100,1.617686708,0.45045045,14,0.226476139,35,35, , ,20521,205.4371529,16925,0.190938511,18,0,0,0,0.291183607,2325,1968,357,4039,3355,684,2563,3032,-469,0,3,-3,3,3,0
